ticker;shortName;sector;industry;last_price;range_52_weeks;averageVolume10days;dividendYield;exDividendDate;profitMargins;trailingPE;forwardPE;trailingEps;forwardEps;beta;marketCap;mostRecentQuarter;currency;modification_date
aluvi.pa;UV GERMI;Industrials;Pollution & Treatment Controls;3.494999885559082;2.96 - 5.50;1391.0;N/A;N/A;-0.06762;36.789474;N/A;0.095;N/A;-1.176673;10968044.0;1656547200;EUR;1676822585
almar.pa;MARE NOSTRUM;Industrials;Staffing & Employment Services;2.4000000953674316;2.27 - 3.50;222.0;N/A;N/A;-0.0026;11.320755;N/A;0.212;N/A;0.808677;18179928.0;1656547200;EUR;1676822585
alord.pa;ORDISSIMO;Technology;Computer Hardware;1.5950000286102295;1.22 - 2.10;442.0;N/A;N/A;-0.0344;N/A;N/A;-0.734;N/A;-0.39169;5084525.0;1656547200;EUR;1676822585
alado.pa;ADOMOS;Real Estate;Real Estate Services;0.002199999988079071;0.00 - 0.05;9965626.0;N/A;N/A;-0.41024;N/A;N/A;-10.433;N/A;0.453154;483582.0;1656547200;EUR;1676822585
alnrg.pa;ENERGISME;Technology;Software—Application;0.28850001096725464;0.27 - 2.49;329665.0;N/A;N/A;-1.27433;N/A;N/A;-12.524;N/A;-0.205804;2089980.0;1656547200;EUR;1676822585
aldbt.pa;DBT;Industrials;Specialty Industrial Machinery;0.010400000028312206;0.01 - 0.04;5904493.0;N/A;N/A;-0.86247003;N/A;-0.016774194;-0.07;-0.62;1.788145;5228048.0;1656547200;EUR;1676822585
alaqu.pa;AQUILA;Industrials;Security & Protection Services;5.75;4.30 - 6.40;175.0;0.0614;1653609600;0.02263;14.857882;N/A;0.387;N/A;0.503632;9467548.0;1514678400;EUR;1676822585
althe.pa;THERACLION;Healthcare;Medical Devices;0.7020000219345093;0.55 - 1.47;6696.0;N/A;N/A;0.0;N/A;-0.8457832;-0.249;-0.83;0.425239;20218372.0;1656547200;EUR;1676822585
almrb.pa;MR BRICOLAGE;Consumer Cyclical;Home Improvement Retail;7.78000020980835;7.64 - 12.40;1136.0;N/A;1530144000;0.09929;4.523256;N/A;1.72;N/A;0.557934;81005360.0;1656547200;EUR;1676822585
cobh.br;CO.BR.HA (D);Consumer Defensive;Beverages—Brewers;2800.0;2,480.00 - 3,340.00;0.0;N/A;1559260800;0.06928;N/A;N/A;-69.053;N/A;0.294072;210000000.0;1656547200;EUR;1676822585
alfle.pa;FLEURY MICHON;Consumer Defensive;Packaged Foods;17.5;17.15 - 25.00;812.0;0.0652;1656633600;-0.00282;N/A;N/A;-7.63;N/A;0.39847;72934576.0;1656547200;EUR;1676822585
alcur.pa;ARCURE;Industrials;Specialty Industrial Machinery;2.700000047683716;1.84 - 4.18;5092.0;N/A;N/A;-0.06161;N/A;N/A;-0.87;N/A;0.76923;15668667.0;1656547200;EUR;1676822585
albkk.pa;BAIKOWSKI;Basic Materials;Chemicals;20.799999237060547;15.85 - 30.40;581.0;0.0427;1655078400;0.1442;48.37209;N/A;0.43;N/A;0.670363;76370528.0;1656547200;EUR;1676822585
alecr.pa;EUROFINS CEREP;Healthcare;Diagnostics & Research;22200.0;16,800.00 - 22,600.00;0.0;N/A;N/A;0.23624;N/A;N/A;N/A;N/A;0.460038;111976800.0;1656547200;EUR;1676822585
almic.pa;MICROPOLE;Technology;Information Technology Services;1.149999976158142;0.86 - 1.34;19501.0;N/A;N/A;0.01435;N/A;N/A;N/A;N/A;0.897514;32613194.0;1656547200;EUR;1676822585
rock.br;WHITESTONE GROUP;Industrials;Specialty Business Services;9.899999618530273;8.80 - 11.20;710.0;N/A;1542067200;-0.014450001;2.2307343;N/A;4.438;N/A;2.359847;23134220.0;1640908800;EUR;1676822585
alhyp.pa;HIPAY GROUP;Technology;Software—Infrastructure;4.980000019073486;3.09 - 16.42;3061.0;N/A;N/A;-0.12806;N/A;14.228572;-0.17;0.35;1.724282;24705630.0;1656547200;EUR;1676822585
altuv.pa;BIO-UV GROUP;Industrials;Waste Management;5.090000152587891;3.52 - 5.57;9898.0;0.0099;1656374400;0.050100002;N/A;N/A;-0.054;N/A;0.527698;51960248.0;1656547200;EUR;1676822585
alimp.pa;IMPLANET;Healthcare;Medical Devices;0.18479999899864197;0.12 - 0.50;86743.0;N/A;N/A;-0.43627998;N/A;N/A;-1.27;N/A;1.083747;5859435.0;1656547200;EUR;1676822585
